58.91,58.91,68.50,34.40,59.55
57.89,57.89,70.79,32.70,58.39
57.06,57.06,69.84,33.67,54.94
58.48,58.48,66.79,32.05,56.59
58.61,58.61,63.27,35.56,56.46
56.99,56.99,56.08,36.23,54.42
50.85,50.85,63.89,37.06,52.05
48.91,48.91,52.60,30.62,51.45
55.63,55.63,57.32,30.81,47.09
69.50,69.50,54.43,38.19,45.53
75.99,75.99,51.36,33.67,44.15
73.98,73.98,51.94,30.08,44.54
72.80,72.80,46.70,29.63,47.11
79.37,79.37,46.78,36.88,47.12
83.72,83.72,47.66,41.03,47.78
83.14,83.14,48.41,34.30,45.34
83.21,83.21,46.57,30.72,48.79
82.36,82.36,49.35,30.57,47.98
82.86,82.86,57.10,30.05,47.80
83.47,83.47,60.27,30.92,45.35
84.16,84.16,62.65,31.08,43.80
82.77,82.77,52.36,28.01,43.53
81.01,81.01,62.20,25.39,42.13
78.51,78.51,62.57,23.91,40.53
78.70,78.70,54.15,32.58,41.90
79.45,79.45,51.01,32.60,41.91
77.16,77.16,52.01,31.41,46.65
74.75,74.75,51.50,29.56,39.07
77.81,77.81,47.14,26.49,37.49
76.96,76.96,46.86,31.50,40.43
76.67,76.67,43.78,36.41,48.87
78.85,78.85,51.25,34.49,54.55
82.97,82.97,46.71,31.18,57.45
83.86,83.86,52.26,33.59,58.79
83.08,83.08,51.56,25.99,60.68
81.53,81.53,52.61,25.19,62.04
80.16,80.16,69.92,27.15,60.70
80.56,80.56,66.29,21.17,58.70
80.98,80.98,63.35,18.59,54.81
81.38,81.38,65.97,16.99,53.68
76.79,76.79,48.76,16.21,52.95
71.23,71.23,64.08,17.64,51.29
76.94,76.94,59.35,16.98,49.22
78.43,78.43,54.18,20.64,46.75
77.15,77.15,50.24,30.60,43.70
76.96,76.96,55.47,28.89,44.15
76.79,76.79,52.72,34.98,45.12
76.84,76.84,48.07,32.15,43.41
75.89,75.89,52.56,36.70,41.97
75.34,75.34,49.81,31.61,41.63
70.93,70.93,48.07,36.84,41.63
70.04,70.04,51.15,40.06,42.57
83.27,83.27,52.77,48.16,48.67
84.24,84.24,74.15,66.99,52.34
78.67,78.67,90.72,73.48,63.11
81.78,81.78,88.71,72.72,68.02
82.26,82.26,76.44,71.49,71.16
83.80,83.80,73.06,69.66,64.62
81.44,81.44,69.74,67.89,66.28
80.58,80.58,64.84,71.37,65.49
81.25,81.25,62.22,70.60,65.37
81.12,81.12,61.67,71.86,67.41
83.40,83.40,59.08,72.73,61.48
82.70,82.70,59.76,72.66,60.72
83.88,83.88,61.35,70.66,63.15
83.57,83.57,61.70,71.26,57.67
84.06,84.06,59.79,71.50,60.89
81.67,81.67,61.42,69.88,62.07
85.38,85.38,59.62,65.16,63.93
83.96,83.96,60.48,63.58,63.26
84.02,84.02,59.38,55.75,65.11
84.99,84.99,60.39,44.91,65.44
83.52,83.52,61.40,52.62,70.13
84.91,84.91,65.38,56.37,82.47
85.04,85.04,70.95,63.35,81.68
83.26,83.26,71.14,62.43,81.09
85.62,85.62,64.63,54.05,80.22
84.41,84.41,61.65,53.46,76.43
83.14,83.14,61.74,46.51,76.70
85.88,85.88,60.24,38.01,72.70
84.04,84.04,57.41,40.52,74.81
83.46,83.46,58.46,38.92,72.63
84.72,84.72,58.88,45.75,73.34
83.12,83.12,59.53,47.51,69.84
82.49,82.49,58.19,41.13,66.36
82.85,82.85,56.50,40.19,64.84
81.57,81.57,56.35,33.38,67.79
82.42,82.42,55.54,38.21,67.42
81.34,81.34,56.05,31.88,66.10
81.34,81.34,55.83,37.48,64.28
82.31,82.31,58.83,37.94,66.27
83.14,83.14,59.17,47.07,66.01
83.95,83.95,71.97,55.74,64.77
81.92,81.92,89.43,70.11,63.81
80.59,80.59,81.37,69.82,66.08
74.28,74.28,74.76,73.23,67.95
72.45,72.45,67.25,78.54,66.72
75.77,75.77,60.53,79.78,64.47
74.60,74.60,61.95,79.87,65.04
75.12,75.12,64.63,79.25,63.82
79.62,79.62,61.36,78.88,63.31
78.94,78.94,62.21,79.05,63.37
74.20,74.20,57.51,79.76,64.84
71.45,71.45,58.33,79.64,66.86
76.55,76.55,58.41,78.22,67.60
77.20,77.20,54.74,79.84,67.93
77.14,77.14,54.04,79.30,67.58
76.78,76.78,54.25,78.61,71.46
77.38,77.38,54.92,75.28,73.61
78.44,78.44,54.54,68.52,71.25
79.32,79.32,55.97,61.03,70.25
79.54,79.54,63.36,62.25,77.53
78.70,78.70,68.38,68.38,79.67
78.79,78.79,64.88,66.74,82.00
77.96,77.96,62.24,61.33,80.48
79.25,79.25,61.04,65.28,80.08
77.55,77.55,59.07,54.92,79.02
78.55,78.55,58.85,59.73,75.12
79.90,79.90,57.90,55.07,75.88
82.38,82.38,55.84,56.86,73.98
79.91,79.91,53.72,55.91,75.66
81.80,81.80,51.52,57.71,76.36
81.24,81.24,49.86,57.79,74.24
82.25,82.25,52.52,60.74,74.06
80.47,80.47,51.46,59.70,71.84
80.29,80.29,51.03,72.63,73.66
80.99,80.99,50.18,72.02,72.59
79.94,79.94,48.39,63.29,69.81
80.00,80.00,53.96,61.11,70.25
81.11,81.11,57.49,51.34,68.29
82.54,82.54,71.72,56.15,65.95
79.66,79.66,85.01,57.56,69.11
81.33,81.33,86.62,58.22,64.26
78.50,78.50,83.13,61.70,63.88
80.32,80.32,73.17,68.05,65.78
79.89,79.89,62.96,71.78,66.57
78.55,78.55,61.14,72.79,66.80
79.25,79.25,62.96,70.26,66.39
80.29,80.29,62.08,73.12,62.54
80.17,80.17,61.31,68.60,65.04
79.02,79.02,53.31,62.71,66.56
78.94,78.94,56.09,61.03,66.06
78.24,78.24,48.76,52.52,65.21
76.61,76.61,56.28,50.57,66.78
76.41,76.41,49.18,42.42,65.89
75.43,75.43,49.56,45.99,63.73
76.02,76.02,45.58,47.51,64.04
76.21,76.21,46.58,52.37,63.79
75.87,75.87,49.64,58.52,66.99
75.42,75.42,55.02,77.52,74.77
73.57,73.57,57.57,77.34,79.46
75.43,75.43,57.20,77.67,80.88
78.83,78.83,54.72,77.85,80.84
78.55,78.55,57.31,78.83,75.85
79.70,79.70,54.39,78.14,72.10
81.41,81.41,61.52,80.06,71.99
79.95,79.95,59.99,79.90,72.97
79.76,79.76,52.75,79.65,72.72
81.45,81.45,53.27,73.13,72.51
79.44,79.44,56.93,66.66,73.32
74.54,74.54,63.76,58.52,72.32
74.58,74.58,68.74,49.99,71.62
75.99,75.99,87.47,44.49,69.55
80.29,80.29,85.85,38.36,72.82
78.24,78.24,80.22,44.07,71.14
79.68,79.68,71.11,52.41,66.86
73.84,73.84,66.68,57.67,67.10
78.50,78.50,67.37,74.71,61.13
79.82,79.82,65.82,78.13,64.12
82.52,82.52,63.66,77.86,66.94
84.67,84.67,65.64,76.70,64.55
83.33,83.33,55.93,76.37,63.50
83.11,83.11,63.95,76.30,65.06
81.90,81.90,59.02,76.27,62.26
81.26,81.26,49.74,74.70,63.09
82.27,82.27,40.97,73.80,66.06
82.33,82.33,43.79,60.60,64.08
80.76,80.76,47.82,58.47,63.62
80.42,80.42,58.54,53.37,64.00
77.54,77.54,63.98,57.17,62.69
79.09,79.09,86.91,53.18,64.97
75.42,75.42,81.60,49.24,63.76
72.64,72.64,71.24,54.43,65.49
74.84,74.84,70.02,48.03,66.10
75.24,75.24,62.03,43.31,68.18
72.85,72.85,71.43,43.72,68.67
74.04,74.04,76.92,47.22,75.78
73.90,73.90,89.71,62.61,78.03
77.96,77.96,86.87,59.23,79.25
84.71,84.71,85.22,65.96,79.98
85.83,85.83,82.85,55.61,77.84
84.79,84.79,80.62,69.50,77.17
83.72,83.72,82.32,64.39,75.44
85.58,85.58,80.35,56.45,74.13
84.94,84.94,80.63,57.57,70.13
85.44,85.44,77.79,56.06,66.58
85.46,85.46,71.28,40.49,64.96
86.99,86.99,74.68,57.01,64.18
88.12,88.12,71.75,59.85,68.45
87.81,87.81,77.54,67.38,69.46
86.99,86.99,73.46,72.56,71.17
86.96,86.96,76.64,68.48,75.30
84.94,84.94,74.24,65.33,73.27
85.04,85.04,74.97,56.61,70.87
86.00,86.00,74.31,57.11,69.58
81.41,81.41,79.38,65.17,66.73
81.75,81.75,85.04,70.27,63.99
84.48,84.48,84.44,73.98,67.69
82.47,82.47,72.10,76.61,69.74
80.20,80.20,67.86,78.18,71.06
80.56,80.56,68.18,78.00,66.81
82.52,82.52,67.09,79.06,68.02
80.69,80.69,59.81,77.68,69.77
79.58,79.58,63.21,79.17,65.94
77.87,77.87,60.84,77.89,69.90
79.17,79.17,55.01,78.00,69.40
80.60,80.60,58.05,77.59,71.36
80.18,80.18,54.38,78.74,69.42
77.83,77.83,53.97,80.38,72.55
79.84,79.84,45.95,78.91,68.76
77.87,77.87,41.54,79.25,72.88
76.90,76.90,44.16,78.61,71.71
79.09,79.09,46.64,79.02,69.51
78.03,78.03,56.46,79.37,67.87
79.30,79.30,67.04,78.44,76.52
87.53,87.53,70.07,78.67,80.38
84.30,84.30,68.33,76.30,79.49
84.21,84.21,64.54,74.79,76.86
82.78,82.78,58.34,73.40,77.80
84.60,84.60,59.29,75.27,75.97
82.55,82.55,57.28,76.24,73.66
84.88,84.88,51.20,75.58,74.51
84.47,84.47,52.19,75.44,73.92
84.57,84.57,51.06,75.96,73.40
87.60,87.60,49.28,76.78,74.52
86.57,86.57,42.76,76.10,73.22
87.64,87.64,46.37,77.04,74.04
87.02,87.02,42.64,76.80,73.16
83.89,83.89,40.42,76.98,74.27
84.89,84.89,39.00,75.72,74.44
83.86,83.86,41.42,76.91,75.02
83.15,83.15,51.95,78.32,75.61
82.81,82.81,67.37,75.34,74.27
82.98,82.98,77.45,61.06,72.81
81.91,81.91,87.76,67.77,73.02
83.18,83.18,84.82,69.78,73.97
79.77,79.77,78.56,73.32,72.93
81.91,81.91,66.84,75.92,72.53
80.13,80.13,66.25,76.09,73.22
80.61,80.61,62.77,76.48,72.57
79.81,79.81,63.01,75.95,74.16
79.15,79.15,62.44,76.51,72.78
81.16,81.16,58.69,75.33,74.25
81.37,81.37,56.68,77.23,73.38
80.27,80.27,56.19,77.64,74.31
81.13,81.13,51.60,77.52,71.50
83.48,83.48,49.98,76.77,71.01
83.59,83.59,40.84,77.48,74.56
81.39,81.39,41.78,77.65,71.03
81.42,81.42,42.87,77.45,71.13
80.18,80.18,49.77,76.66,70.62
80.45,80.45,59.68,79.04,73.84
80.14,80.14,68.25,79.56,74.45
80.59,80.59,69.37,78.35,77.82
81.91,81.91,66.84,77.10,75.53
81.66,81.66,64.41,77.12,76.22
78.45,78.45,62.05,76.93,74.78
78.44,78.44,59.54,76.58,74.09
79.97,79.97,61.00,77.94,75.89
77.86,77.86,61.97,78.94,75.61
77.60,77.60,54.81,78.69,74.22
79.36,79.36,50.16,77.19,75.75
80.06,80.06,44.55,77.55,72.61
79.61,79.61,53.74,78.05,73.03
76.81,76.81,52.35,77.86,73.26
76.83,76.83,49.03,76.86,69.07
80.51,80.51,49.85,76.69,75.16
78.80,78.80,56.32,76.16,76.13
76.28,76.28,51.25,74.70,69.35
77.86,77.86,63.92,70.95,73.06
72.69,72.69,65.82,70.20,69.27
71.88,71.88,78.05,70.75,69.58
71.57,71.57,89.48,68.61,67.79
74.03,74.03,79.98,66.12,68.16
73.40,73.40,78.47,73.07,71.81
76.45,76.45,66.89,73.21,71.01
76.24,76.24,65.89,76.46,74.81
76.64,76.64,66.86,76.26,73.91
73.80,73.80,64.86,76.22,71.80
71.51,71.51,62.22,77.80,76.27
62.62,62.62,59.56,74.37,71.44
64.33,64.33,53.55,67.73,69.89
60.61,60.61,54.96,58.05,74.24
59.45,59.45,52.09,56.18,70.06
61.10,61.10,52.00,51.42,75.03
60.12,60.12,42.85,52.80,74.71
61.27,61.27,40.60,45.09,74.88
60.46,60.46,44.67,52.68,74.78
59.60,59.60,45.26,53.59,73.25
59.50,59.50,59.49,48.64,69.69
63.25,63.25,65.79,58.03,77.06
60.19,60.19,67.89,64.99,83.57
54.13,54.13,69.36,70.54,80.60
53.52,53.52,63.79,73.83,78.67
54.45,54.45,61.13,76.32,77.58
53.57,53.57,56.08,76.14,76.00
53.09,53.09,56.78,78.28,76.63
53.48,53.48,57.98,77.22,77.87
52.53,52.53,54.23,75.77,74.51
51.50,51.50,62.52,72.32,74.49
50.43,50.43,66.55,63.69,74.01
50.12,50.12,73.96,62.41,72.84
48.57,48.57,89.51,54.76,74.00
46.23,46.23,84.08,38.28,71.73
46.78,46.78,79.22,34.15,74.53
48.57,48.57,65.45,34.51,74.17
49.34,49.34,70.80,48.06,74.08
57.65,57.65,67.01,55.53,73.58
66.52,66.52,63.53,60.24,70.20
71.07,71.07,62.95,71.83,72.15
75.86,75.86,53.15,78.19,72.67
77.29,77.29,57.66,77.70,73.93
78.79,78.79,56.38,77.60,73.91
78.74,78.74,52.94,77.76,73.96
78.91,78.91,54.98,78.78,72.96
78.49,78.49,53.02,77.39,70.62
78.78,78.78,47.05,78.01,72.81
79.09,79.09,58.18,77.54,72.45
78.33,78.33,63.73,71.57,69.40
76.68,76.68,79.98,71.07,69.44
79.36,79.36,82.53,69.04,68.42
79.63,79.63,75.47,63.97,69.37
79.70,79.70,62.40,64.39,71.43
81.18,81.18,78.55,69.58,73.47
80.92,80.92,77.78,64.61,70.84
82.84,82.84,63.99,65.93,67.97
82.21,82.21,62.79,74.11,69.58
81.62,81.62,69.45,77.20,70.61
81.58,81.58,70.97,77.20,72.63
83.18,83.18,71.89,73.02,71.42
84.88,84.88,63.90,75.41,68.61
84.30,84.30,64.74,75.10,72.56
83.60,83.60,59.60,76.48,73.05
83.47,83.47,62.16,77.25,73.65
83.89,83.89,60.44,75.74,68.90
82.71,82.71,51.51,75.60,68.60
82.84,82.84,58.13,73.79,69.81
83.13,83.13,53.93,75.98,67.53
84.86,84.86,54.85,74.14,72.44
85.65,85.65,52.74,75.86,68.34
88.27,88.27,49.58,74.99,68.88
85.82,85.82,49.84,72.93,61.36
83.24,83.24,43.75,70.60,64.47
80.33,80.33,53.67,70.87,64.62
80.25,80.25,61.03,66.72,63.54
80.67,80.67,68.75,58.17,58.84
79.22,79.22,86.50,63.41,66.08
82.22,82.22,85.42,68.66,76.86
84.19,84.19,81.69,70.64,78.77
86.39,86.39,71.85,69.97,78.37
84.32,84.32,64.12,70.09,75.56
85.36,85.36,64.62,70.18,73.73
83.65,83.65,69.14,71.85,70.57
83.80,83.80,69.80,68.58,69.08
84.69,84.69,58.54,69.56,68.63
85.64,85.64,64.12,71.25,64.44
85.15,85.15,56.76,72.48,67.08
85.87,85.87,53.73,68.78,68.40
84.20,84.20,52.08,72.36,68.99
83.49,83.49,46.50,74.99,66.04
84.63,84.63,47.90,73.56,67.18
84.97,84.97,41.11,73.01,66.37
84.85,84.85,42.83,74.23,67.72
85.90,85.90,51.51,75.17,67.66
84.73,84.73,62.71,70.85,65.80
84.99,84.99,71.93,63.71,67.65
84.28,84.28,89.42,62.11,71.41
81.34,81.34,85.45,64.40,73.89
79.42,79.42,82.97,59.38,72.22
78.71,78.71,81.41,57.18,72.56
75.99,75.99,81.84,57.94,71.82
70.91,70.91,80.60,60.89,73.91
72.21,72.21,80.00,63.97,72.95
72.98,72.98,80.91,63.86,73.26
74.57,74.57,78.74,60.96,71.61
77.43,77.43,78.27,62.64,72.69
76.69,76.69,76.55,57.15,72.26
75.19,75.19,75.80,59.10,75.72
75.72,75.72,72.81,57.18,74.06
73.49,73.49,73.91,58.07,74.35
70.96,70.96,71.62,54.19,71.17
68.29,68.29,71.01,59.18,74.04
67.23,67.23,70.31,57.75,72.59
67.12,67.12,71.94,51.07,71.56
66.50,66.50,71.81,53.08,70.06
77.99,77.99,87.23,64.88,70.32
82.48,82.48,85.20,68.69,72.38
80.25,80.25,83.05,67.32,70.48
80.58,80.58,70.61,70.45,72.16
83.00,83.00,70.59,76.65,72.88
80.16,80.16,76.18,78.39,68.57
83.08,83.08,72.14,77.28,67.06
81.50,81.50,70.87,76.60,70.65
81.51,81.51,66.98,74.09,67.36
81.76,81.76,61.17,74.62,67.37
80.17,80.17,62.56,74.71,70.64
80.65,80.65,57.78,70.93,66.45
80.47,80.47,53.18,73.36,67.21
82.74,82.74,50.50,70.76,64.96
81.67,81.67,45.79,74.55,61.64
84.31,84.31,46.72,73.84,64.81
82.80,82.80,49.03,74.78,69.67
83.38,83.38,55.42,72.11,68.44
83.54,83.54,64.48,66.31,69.68
82.78,82.78,80.70,64.34,74.11
81.67,81.67,80.70,69.94,70.24
82.39,82.39,85.91,71.57,72.46
80.59,80.59,84.94,73.41,72.52
81.94,81.94,80.37,74.04,71.05
81.11,81.11,82.33,77.69,73.63
82.46,82.46,81.89,76.35,72.58
80.67,80.67,79.25,75.81,70.10
79.93,79.93,78.99,75.38,72.06
79.51,79.51,79.25,74.82,73.94
79.13,79.13,76.25,75.92,70.21
81.52,81.52,75.15,75.10,71.14
80.67,80.67,75.78,74.23,73.08
68.78,68.78,73.98,76.14,73.15
67.47,67.47,70.78,75.34,71.88
66.07,66.07,69.79,75.00,70.92
62.34,62.34,69.72,73.04,69.75
62.14,62.14,67.39,71.89,69.44
63.19,63.19,69.69,69.78,70.86
67.39,67.39,72.12,65.62,70.02
68.73,68.73,90.05,72.25,70.95
71.76,71.76,86.77,74.61,69.77
78.36,78.36,77.51,73.23,70.03
77.49,77.49,76.93,72.75,71.13
76.93,76.93,75.18,76.20,69.85
78.69,78.69,75.78,77.83,72.17
75.32,75.32,75.52,78.52,71.12
78.53,78.53,70.06,78.94,71.66
77.32,77.32,70.48,78.84,72.46
75.94,75.94,68.86,78.32,71.56
77.59,77.59,64.96,77.49,71.93
76.72,76.72,65.45,77.27,71.72
76.03,76.03,61.37,76.52,70.89
76.65,76.65,60.50,76.72,70.81
74.55,74.55,57.83,76.09,69.95
76.41,76.41,54.42,77.54,70.90
78.13,78.13,62.90,75.85,71.95
77.85,77.85,73.73,64.85,70.88
74.96,74.96,84.11,70.13,72.65
77.80,77.80,83.60,66.81,71.81
81.45,81.45,81.79,72.47,75.10
81.95,81.95,82.67,74.32,71.95
78.57,78.57,81.35,78.02,73.54
79.70,79.70,83.64,77.15,74.25
81.90,81.90,78.43,77.44,74.86
80.37,80.37,80.41,79.83,77.03
81.06,81.06,80.64,79.55,70.30
82.41,82.41,75.21,79.22,72.76
82.76,82.76,77.49,79.15,72.53
82.46,82.46,75.71,78.27,70.47
80.61,80.61,80.69,78.34,69.32
81.03,81.03,75.87,79.96,72.15
78.95,78.95,71.55,79.25,68.25
82.72,82.72,69.79,81.34,72.20
82.45,82.45,68.52,79.83,72.79
78.97,78.97,67.62,76.44,74.26
82.31,82.31,77.83,70.57,66.80
79.84,79.84,83.19,63.73,73.51
82.70,82.70,91.03,58.89,72.00
80.22,80.22,77.89,69.20,77.27
79.27,79.27,80.70,76.32,73.09
77.86,77.86,79.72,81.39,74.14
75.31,75.31,77.34,80.28,71.85
76.09,76.09,76.88,79.20,72.43
77.27,77.27,74.32,77.76,72.59
78.91,78.91,74.76,78.47,72.11
80.04,80.04,73.69,80.07,73.00
80.14,80.14,70.71,78.51,73.23
78.45,78.45,67.77,78.88,74.11
80.53,80.53,68.66,80.29,73.33
77.50,77.50,68.02,78.75,73.46
77.70,77.70,66.56,79.54,73.55
78.31,78.31,62.70,79.39,74.29
77.75,77.75,59.09,79.90,73.78
76.82,76.82,59.75,77.71,72.67
71.30,71.30,62.63,77.79,73.40
71.96,71.96,72.17,75.79,74.23
77.73,77.73,88.62,72.73,76.61
80.75,80.75,82.40,69.25,73.23
80.87,80.87,80.89,67.66,75.21
83.22,83.22,81.27,74.98,75.17
82.86,82.86,82.59,74.36,77.08
82.95,82.95,78.81,74.81,75.47
85.62,85.62,78.24,74.73,75.04
84.87,84.87,78.37,72.94,77.93
83.83,83.83,76.81,75.46,75.98
83.60,83.60,75.00,75.66,75.44
85.76,85.76,74.70,73.96,75.64
86.53,86.53,73.41,72.73,75.65
85.66,85.66,70.64,76.86,75.02
84.53,84.53,71.44,76.49,72.83
85.42,85.42,69.40,76.24,75.40
84.53,84.53,68.70,75.85,71.90
85.22,85.22,67.68,73.82,72.24
85.05,85.05,69.22,74.68,74.85
85.32,85.32,69.10,69.90,72.33
85.07,85.07,80.59,69.13,73.64
83.80,83.80,85.00,70.77,72.33
82.50,82.50,84.87,71.65,72.55
83.71,83.71,74.50,73.38,72.03
83.87,83.87,76.50,75.83,73.33
83.23,83.23,74.96,76.64,74.87
83.92,83.92,73.77,74.45,73.17
84.46,84.46,73.32,73.84,73.65
87.19,87.19,71.01,71.57,70.08
83.01,83.01,71.50,70.03,70.60
85.04,85.04,65.42,72.14,71.54
86.21,86.21,66.70,72.21,71.97
84.33,84.33,66.30,75.78,70.08
82.58,82.58,62.42,75.71,71.48
82.64,82.64,61.52,77.77,71.21
84.62,84.62,56.89,77.18,71.29
86.12,86.12,56.55,77.03,71.69
82.95,82.95,58.41,71.36,69.43
86.11,86.11,62.93,64.41,71.79
83.96,83.96,76.40,63.69,70.53
83.05,83.05,87.55,63.32,74.21
84.14,84.14,85.73,67.48,75.84
80.29,80.29,81.52,71.38,74.35
82.88,82.88,81.99,71.97,77.48
81.82,81.82,80.12,73.79,76.56
81.88,81.88,80.00,72.92,74.33
83.34,83.34,77.65,71.77,75.32
83.52,83.52,79.35,72.86,76.19
83.67,83.67,76.12,73.39,75.44
82.75,82.75,75.82,72.41,76.40
82.11,82.11,75.34,73.15,76.12
81.38,81.38,75.37,73.40,74.09
84.24,84.24,74.41,73.56,74.40
82.93,82.93,73.26,73.59,76.62
83.90,83.90,73.27,72.40,74.05
83.48,83.48,72.15,71.14,74.55
79.74,79.74,71.43,67.95,72.69
81.28,81.28,70.89,56.13,70.28
79.62,79.62,72.30,51.13,70.57
80.47,80.47,85.40,63.06,78.61
80.49,80.49,85.38,64.85,78.43
78.09,78.09,84.12,66.95,77.65
75.79,75.79,77.61,66.31,75.35
74.94,74.94,73.27,72.28,77.17
77.97,77.97,77.12,74.64,76.26
77.90,77.90,76.25,76.08,74.71
79.01,79.01,71.95,74.86,75.31
75.10,75.10,71.11,70.70,75.59
78.36,78.36,70.69,71.16,78.02
79.19,79.19,68.44,69.33,74.91
80.75,80.75,67.55,70.12,75.87
77.74,77.74,64.82,69.07,77.86
82.66,82.66,61.63,71.51,78.24
79.21,79.21,60.64,70.95,75.47
80.11,80.11,56.53,74.32,75.52
79.10,79.10,60.42,73.63,72.59
83.77,83.77,67.40,70.54,72.67
86.52,86.52,68.39,58.01,70.85
86.07,86.07,86.79,56.45,72.58
83.74,83.74,83.99,62.05,71.51
83.37,83.37,85.15,68.27,70.39
83.68,83.68,86.69,73.32,76.08
81.19,81.19,78.19,74.09,77.73
79.62,79.62,82.48,75.98,76.22
81.32,81.32,80.66,75.30,71.79
80.18,80.18,79.19,75.47,71.59
80.51,80.51,80.20,76.84,72.99
80.62,80.62,79.21,77.39,73.91
80.81,80.81,75.86,76.12,78.23
82.37,82.37,76.93,75.34,75.12
81.92,81.92,75.76,74.57,74.41
81.61,81.61,74.39,76.09,72.94
82.12,82.12,71.32,76.43,74.45
81.80,81.80,71.86,76.91,76.06
82.14,82.14,71.67,75.67,73.94
79.55,79.55,67.87,73.47,74.40
81.86,81.86,74.93,68.95,72.98
81.28,81.28,90.03,66.17,80.17
81.55,81.55,84.14,68.27,83.16
82.07,82.07,77.24,63.96,82.92
82.58,82.58,74.54,66.92,79.57
82.20,82.20,78.70,69.15,80.90
83.09,83.09,75.04,64.80,81.61
82.14,82.14,73.97,59.17,78.86
82.29,82.29,74.33,64.47,80.20
82.46,82.46,72.19,63.13,81.49
80.35,80.35,70.93,62.49,80.53
80.92,80.92,67.74,57.29,79.46
81.95,81.95,76.59,58.73,78.20
82.62,82.62,80.79,61.25,76.08
82.46,82.46,75.77,58.94,78.75
80.16,80.16,76.00,58.54,77.95
77.89,77.89,83.86,60.50,76.92
80.44,80.44,73.75,62.11,77.05
78.86,78.86,74.64,57.19,75.90
75.95,75.95,80.76,54.77,75.97
77.13,77.13,86.52,65.77,78.23
79.40,79.40,82.47,63.01,77.97
78.23,78.23,73.16,68.26,76.48
78.35,78.35,70.36,72.05,77.69
80.62,80.62,72.99,69.37,78.44
80.05,80.05,67.60,67.06,77.52
78.27,78.27,67.53,68.44,77.42
81.40,81.40,59.73,69.44,79.52
81.22,81.22,61.04,72.48,78.83
78.14,78.14,58.41,73.24,76.88
82.90,82.90,59.60,75.64,77.36
80.57,80.57,55.77,76.58,73.21
76.14,76.14,53.23,76.62,77.55
79.86,79.86,52.90,76.70,76.70
83.00,83.00,51.80,76.06,76.67
82.51,82.51,55.65,75.48,76.56
83.48,83.48,68.42,70.57,74.92
83.91,83.91,70.45,64.91,71.73
77.72,77.72,86.82,66.86,74.94
79.97,79.97,84.97,57.32,76.22
80.82,80.82,79.83,58.46,77.13
81.89,81.89,75.65,66.17,79.10
78.99,78.99,74.18,68.28,80.02
77.22,77.22,73.32,69.67,80.31
81.66,81.66,68.64,71.89,78.66
80.37,80.37,64.37,72.73,75.71
79.15,79.15,61.06,71.41,76.65
79.73,79.73,58.00,69.16,76.68
78.58,78.58,55.58,67.49,78.64
78.84,78.84,56.42,64.90,79.63
77.80,77.80,54.35,65.06,81.78
77.21,77.21,54.73,68.85,78.55
78.01,78.01,52.92,67.09,78.69
76.87,76.87,51.45,69.00,78.54
76.76,76.76,55.18,68.54,77.51
74.55,74.55,64.75,62.02,76.22
70.23,70.23,70.48,57.46,74.24
69.74,69.74,84.81,60.04,74.52
66.73,66.73,86.95,58.24,77.17
69.95,69.95,82.82,67.01,78.90
75.38,75.38,75.78,72.65,81.58
72.53,72.53,72.17,71.95,78.63
75.84,75.84,72.45,71.32,78.72
83.17,83.17,66.39,73.63,79.27
82.82,82.82,64.72,73.74,78.65
76.97,76.97,61.64,71.73,79.09
79.00,79.00,57.59,72.01,77.52
80.04,80.04,53.57,72.96,76.87
80.81,80.81,51.64,75.09,74.91
81.68,81.68,60.34,72.80,83.03
82.37,82.37,58.75,75.29,82.21
82.12,82.12,55.59,75.14,78.65
81.95,81.95,54.06,72.43,75.42
82.71,82.71,56.62,71.01,78.12
82.56,82.56,64.77,69.35,75.58
84.11,84.11,67.04,61.11,76.98
82.22,82.22,86.89,66.65,78.20
83.68,83.68,87.61,65.92,79.71
80.81,80.81,78.37,66.85,82.42
78.39,78.39,68.48,66.35,82.72
77.65,77.65,70.74,68.03,78.32
77.84,77.84,69.67,71.00,76.02
78.36,78.36,68.18,72.02,78.16
79.19,79.19,65.11,70.91,80.50
77.17,77.17,65.33,70.33,80.57
77.16,77.16,65.27,70.10,80.81
76.10,76.10,64.65,70.40,81.10
76.40,76.40,64.25,71.50,79.30
77.89,77.89,65.25,71.85,77.16
73.09,73.09,66.31,72.67,75.92
73.95,73.95,64.98,72.44,74.18
74.45,74.45,64.89,70.85,75.43
74.10,74.10,65.53,65.30,75.74
75.07,75.07,65.15,62.57,76.86
74.33,74.33,65.19,65.63,77.06
75.72,75.72,67.27,65.65,77.15
73.80,73.80,67.45,68.91,80.87
72.31,72.31,64.67,75.22,82.48
70.71,70.71,64.09,73.14,84.88
74.25,74.25,63.89,67.57,84.48
73.27,73.27,63.39,61.37,79.66
67.77,67.77,63.53,56.01,81.48
65.26,65.26,63.21,46.51,81.19
63.13,63.13,62.02,58.36,78.12
63.37,63.37,63.12,56.42,79.03
69.64,69.64,62.51,57.94,82.91
71.07,71.07,60.25,50.82,80.54
70.95,70.95,61.71,46.07,81.59
71.24,71.24,62.34,55.83,84.02
68.71,68.71,61.72,56.63,83.87
66.86,66.86,59.87,45.38,83.44
68.14,68.14,62.42,54.38,82.05
71.53,71.53,60.50,43.19,82.75
70.48,70.48,60.80,49.40,83.00
